"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.802168996E1,8.495420218E-1,-2.449100465E-1,-5.600863695E-1,1.046613261E0
1.803167496E1,8.498022556E-1,-2.748990953E-1,-4.961034358E-1,1.021690758E0
1.804166096E1,8.491830230E-1,-3.203642964E-1,-4.368193448E-1,1.007251820E0
1.805164696E1,8.437539339E-1,-3.550469279E-1,-3.923943639E-1,9.959680511E-1
1.806163196E1,8.343455195E-1,-3.856771588E-1,-3.662431538E-1,9.894510420E-1
1.807161796E1,8.157740235E-1,-4.124658704E-1,-3.593490422E-1,9.822153969E-1
1.808160296E1,7.856312990E-1,-4.224260151E-1,-3.659773767E-1,9.641575164E-1
1.809158896E1,7.476050854E-1,-4.115560651E-1,-3.832996488E-1,9.355267923E-1
1.810157396E1,7.051354647E-1,-3.898145854E-1,-4.064640701E-1,9.024325320E-1
1.811155996E1,6.672466993E-1,-3.553026617E-1,-4.386851192E-1,8.740153162E-1
1.812154496E1,6.357517838E-1,-3.053018749E-1,-4.809969068E-1,8.536671423E-1
1.813153096E1,6.110607982E-1,-2.513952255E-1,-5.298062563E-1,8.469294703E-1
1.814151696E1,5.964478254E-1,-2.093399167E-1,-5.674201846E-1,8.494344443E-1
1.815150196E1,5.839237571E-1,-1.750493199E-1,-5.871922970E-1,8.464065289E-1
1.816148796E1,5.759711266E-1,-1.318130791E-1,-5.907556415E-1,8.355295652E-1
1.817147296E1,5.693166852E-1,-9.561034292E-2,-5.786108375E-1,8.173452924E-1
1.818145896E1,5.629324317E-1,-6.544642150E-2,-5.713678002E-1,8.047591689E-1
1.819144396E1,5.582455397E-1,-4.122230783E-2,-5.557502508E-1,7.887938276E-1
1.820142996E1,5.521016717E-1,-3.663509712E-2,-5.287468433E-1,7.653310464E-1
1.821141496E1,5.431752801E-1,-5.428573117E-2,-4.944312572E-1,7.365110954E-1
1.822140096E1,5.295924544E-1,-8.222648501E-2,-4.523783028E-1,7.013383573E-1
1.823138696E1,5.176907778E-1,-1.105598509E-1,-4.095235169E-1,6.692807579E-1
1.824137196E1,4.999865294E-1,-1.442214698E-1,-3.694847822E-1,6.382047995E-1
1.825135796E1,4.799470305E-1,-1.725489795E-1,-3.475336730E-1,6.171725499E-1
1.826134296E1,4.582198560E-1,-1.920411140E-1,-3.410294056E-1,6.026161974E-1
1.827132896E1,4.362658262E-1,-1.909998208E-1,-3.483043611E-1,5.900209578E-1
1.828131396E1,4.246242046E-1,-1.682722270E-1,-3.655182421E-1,5.849998657E-1
1.829129996E1,4.247227311E-1,-1.409644336E-1,-3.887703121E-1,5.927923122E-1
1.830128496E1,4.350128174E-1,-1.113000959E-1,-4.184480309E-1,6.137773352E-1
1.831127096E1,4.534107447E-1,-8.068572730E-2,-4.536515772E-1,6.464450816E-1
1.832125696E1,4.754622877E-1,-5.634263530E-2,-4.893360734E-1,6.846084080E-1
1.833124196E1,4.890918136E-1,-3.591512516E-2,-5.149396658E-1,7.111002445E-1
1.834122796E1,4.927528501E-1,-2.676245570E-2,-5.260812640E-1,7.213065206E-1
1.835121296E1,4.849862754E-1,-1.993251406E-2,-5.389981270E-1,7.253467952E-1
1.836119896E1,4.703975916E-1,1.944178715E-3,-5.494198799E-1,7.232840925E-1
1.837118396E1,4.510760903E-1,3.369891271E-2,-5.623900294E-1,7.217255719E-1
1.838116996E1,4.358202517E-1,5.309860036E-2,-5.771154165E-1,7.251351303E-1
1.839115496E1,4.307943583E-1,7.049889863E-2,-5.895654559E-1,7.335811479E-1
1.840114096E1,4.372460246E-1,8.404809982E-2,-6.019228101E-1,7.487050410E-1
1.841112696E1,4.518342912E-1,8.439218253E-2,-6.102259755E-1,7.639712091E-1
1.842111196E1,4.715182781E-1,7.200592011E-2,-6.155728102E-1,7.787452881E-1
1.843109796E1,4.978486896E-1,4.755384102E-2,-6.068935990E-1,7.864060821E-1
1.844108296E1,5.178656578E-1,8.448572829E-3,-5.791394711E-1,7.769547895E-1
1.845106896E1,5.322842598E-1,-2.159028687E-2,-5.314385295E-1,7.524756370E-1
1.846105396E1,5.427328348E-1,-3.414169699E-2,-4.884340465E-1,7.309530787E-1
1.847103996E1,5.524525642E-1,-3.485755622E-2,-4.644269943E-1,7.225727078E-1
1.848102496E1,5.624643564E-1,-2.420778852E-3,-4.623582661E-1,7.281120646E-1
1.849101096E1,5.735899806E-1,3.895515576E-2,-4.741997421E-1,7.452438295E-1
1.850099696E1,5.835496187E-1,6.874337792E-2,-4.985109568E-1,7.705640684E-1
1.851098196E1,5.867611170E-1,8.585764468E-2,-5.300016999E-1,7.953376299E-1
1.852096796E1,5.921363831E-1,9.644801915E-2,-5.647144318E-1,8.239114673E-1
1.853095296E1,5.962645411E-1,8.602360636E-2,-5.911801457E-1,8.440529774E-1
1.854093896E1,6.006484628E-1,5.913151428E-2,-6.176444888E-1,8.635738685E-1
1.855092396E1,6.060935259E-1,3.906166553E-2,-6.407450438E-1,8.828529815E-1
1.856090996E1,6.069986224E-1,3.144702315E-2,-6.587735415E-1,8.963363330E-1
1.857089496E1,6.011476517E-1,2.691778727E-2,-6.731548905E-1,9.029067355E-1
1.858088096E1,5.834214687E-1,5.837343633E-3,-6.803973317E-1,8.963008500E-1
1.859086696E1,5.508022904E-1,-2.114101127E-2,-6.716123819E-1,8.688459570E-1
1.860085196E1,5.091279149E-1,-2.484750748E-2,-6.374043226E-1,8.161574008E-1
1.861083796E1,4.606330991E-1,-1.834886149E-2,-5.846383572E-1,7.445277304E-1
1.862082296E1,4.046713412E-1,-2.635012567E-2,-5.273508430E-1,6.652459207E-1
1.863080896E1,3.528331816E-1,-3.925074637E-2,-4.787585437E-1,5.960214915E-1
1.864079396E1,3.113411069E-1,-4.910603911E-2,-4.366829991E-1,5.385505823E-1
1.865077996E1,2.850306928E-1,-5.777489394E-2,-3.990288377E-1,4.937655795E-1
1.866076496E1,2.790471613E-1,-5.732566863E-2,-3.613629341E-1,4.601485854E-1
1.867075096E1,2.915538847E-1,-5.748758838E-2,-3.331621885E-1,4.464364842E-1
1.868073696E1,3.262011409E-1,-6.182733178E-2,-3.172817528E-1,4.592357934E-1
1.869072196E1,3.748751879E-1,-4.947479442E-2,-3.328242004E-1,5.037371439E-1
1.870070796E1,4.309303463E-1,-3.290266916E-2,-3.816575706E-1,5.765813474E-1
1.871069296E1,4.852801263E-1,-4.247322679E-3,-4.525253475E-1,6.635465552E-1
1.872067896E1,5.348323584E-1,3.899799660E-2,-5.283516049E-1,7.528093475E-1
1.873066396E1,5.679551959E-1,6.026573479E-2,-6.044021845E-1,8.315690374E-1
1.874064996E1,5.801653266E-1,7.914350182E-2,-6.581737995E-1,8.809360081E-1
1.875063496E1,5.726056695E-1,1.011318937E-1,-6.748628020E-1,8.908112675E-1
1.876062096E1,5.484079719E-1,1.316583157E-1,-6.473485827E-1,8.585717228E-1
1.877060708E1,5.137522817E-1,1.395391375E-1,-5.913503170E-1,7.956806993E-1
1.878059208E1,4.662778080E-1,9.391295165E-2,-5.021903515E-1,6.916861903E-1
1.879057808E1,4.224109948E-1,2.976086922E-2,-3.895548880E-1,5.753866253E-1
1.880056308E1,3.836303949E-1,-4.213581607E-2,-2.725590467E-1,4.724787200E-1
1.881054908E1,3.545106053E-1,-1.190159544E-1,-1.772671491E-1,4.138432177E-1
1.882053408E1,3.363417685E-1,-1.954222620E-1,-1.005696654E-1,4.017834035E-1
1.883052008E1,3.349515796E-1,-2.593871057E-1,-5.571378395E-2,4.272917703E-1
1.884050508E1,3.479833603E-1,-3.151760995E-1,-4.569311067E-2,4.717162846E-1
1.885049108E1,3.814180195E-1,-3.491479158E-1,-6.721305102E-2,5.214418155E-1
1.886047608E1,4.375666678E-1,-3.498205245E-1,-1.211796105E-1,5.731696835E-1
1.887046208E1,5.167924762E-1,-3.268792331E-1,-1.856174469E-1,6.390448600E-1
1.888044808E1,6.136522293E-1,-2.777511179E-1,-2.351482660E-1,7.134489814E-1
1.889043308E1,7.158970833E-1,-2.233219892E-1,-2.682260871E-1,7.964462182E-1
1.890041908E1,8.111146688E-1,-1.800709218E-1,-2.999427319E-1,8.833448847E-1
1.891040408E1,8.818306923E-1,-1.906468570E-1,-3.331326246E-1,9.617426577E-1
1.892039008E1,9.258946776E-1,-2.127144337E-1,-3.640817404E-1,1.017390730E0
1.893037508E1,9.431375861E-1,-2.472420484E-1,-3.891410232E-1,1.049794205E0
1.894036108E1,9.342470765E-1,-2.913418710E-1,-3.919453621E-1,1.054191089E0
1.895034608E1,9.040596485E-1,-3.166941106E-1,-3.538541496E-1,1.021191347E0
1.896033208E1,8.631145358E-1,-3.336460888E-1,-2.937341034E-1,9.708584542E-1
1.897031808E1,8.164253235E-1,-3.621046245E-1,-2.387533933E-1,9.244853978E-1
1.898030308E1,7.643139958E-1,-3.920582831E-1,-1.977670938E-1,8.814745629E-1
1.899028908E1,7.070001364E-1,-4.294964671E-1,-1.793526560E-1,8.464536510E-1
1.900027408E1,6.538098454E-1,-4.599867463E-1,-1.920857430E-1,8.221630334E-1
1.901026008E1,6.106942892E-1,-4.648052156E-1,-2.300474942E-1,8.011948907E-1
1.902024508E1,5.874766707E-1,-4.419691861E-1,-3.044191897E-1,7.956988395E-1
1.903023108E1,5.946384668E-1,-3.975095749E-1,-4.160775542E-1,8.274837155E-1
1.904021608E1,6.277607679E-1,-3.456631899E-1,-5.612235665E-1,9.102409100E-1
1.905020208E1,6.862419248E-1,-2.926164865E-1,-7.193436623E-1,1.036343424E0
1.906018808E1,7.565044165E-1,-1.769156158E-1,-8.986613154E-1,1.187935279E0
1.907017308E1,8.429394364E-1,3.221789002E-2,-1.137830496E0,1.416419120E0
1.908015908E1,9.510171413E-1,3.069355190E-1,-1.447486877E0,1.758937542E0
1.909014408E1,1.071210384E0,6.314510107E-1,-1.831110954E0,2.213411257E0
1.910013008E1,1.180518985E0,8.837500215E-1,-2.261292696E0,2.699645131E0
1.911011508E1,1.268002152E0,1.078261495E0,-2.666175842E0,3.143083030E0
1.912010108E1,1.339128733E0,1.204754591E0,-3.006873608E0,3.505137412E0
1.913008608E1,1.419037938E0,1.256287932E0,-3.278715134E0,3.787070235E0
1.914007208E1,1.497028828E0,1.243131518E0,-3.485684156E0,3.992050265E0
1.915005708E1,1.550068855E0,1.230310798E0,-3.635437965E0,4.139177130E0
1.916004308E1,1.556235433E0,1.316897035E0,-3.725827217E0,4.247101950E0
1.917002908E1,1.503133893E0,1.321783423E0,-3.734009027E0,4.236666890E0
1.918001408E1,1.401906610E0,1.272670507E0,-3.647062540E0,4.109269708E0
1.919000008E1,1.267518640E0,1.147294998E0,-3.496077776E0,3.891715448E0
1.919998508E1,1.116394281E0,1.048957944E0,-3.308501720E0,3.645933707E0
1.920997108E1,9.338878989E-1,1.039954782E0,-3.111347198E0,3.410884628E0
1.921995608E1,7.302537560E-1,1.062380314E0,-2.913404942E0,3.185883054E0
1.922994208E1,5.076829791E-1,1.063164592E0,-2.710740328E0,2.955701961E0
1.923992708E1,2.995245457E-1,1.020500302E0,-2.504480839E0,2.720948381E0
1.924991308E1,1.274326593E-1,9.669100642E-1,-2.300193787E0,2.498408616E0
1.925989808E1,-7.819482125E-3,9.207495451E-1,-2.114622116E0,2.306397096E0
1.926988408E1,-1.118878275E-1,8.579833508E-1,-1.942642808E0,2.126620652E0
1.927987008E1,-1.889571697E-1,8.018996716E-1,-1.767531157E0,1.950106224E0
1.928985508E1,-2.380685210E-1,7.403143644E-1,-1.592451811E0,1.772186432E0
1.929984108E1,-2.590206265E-1,6.774348617E-1,-1.417757988E0,1.592497218E0
1.930982608E1,-2.605751157E-1,6.136737466E-1,-1.247836828E0,1.414776169E0
1.931981208E1,-2.496636957E-1,5.387731194E-1,-1.085257292E0,1.237090063E0
1.932979708E1,-2.222842723E-1,4.761552811E-1,-9.387443066E-1,1.075813656E0
1.933978308E1,-1.816478223E-1,3.931264877E-1,-8.152194023E-1,9.231072747E-1
1.934976808E1,-1.131332070E-1,3.036072552E-1,-7.379683256E-1,8.059613747E-1
1.935975408E1,-2.706871927E-2,2.201343328E-1,-7.242867947E-1,7.574847860E-1
1.936974008E1,6.139137223E-2,1.483834386E-1,-7.611987591E-1,7.779525026E-1
1.937972508E1,1.462740004E-1,1.511484832E-1,-8.173393011E-1,8.439700707E-1
1.938971108E1,2.188669741E-1,1.603598297E-1,-8.625533581E-1,9.042213904E-1
1.939969608E1,2.565186322E-1,1.286628097E-1,-8.962193727E-1,9.410446808E-1
1.940968208E1,2.599911094E-1,7.972536236E-2,-9.168277383E-1,9.563078019E-1
1.941966708E1,2.272748649E-1,1.608524285E-2,-9.414220452E-1,9.686010874E-1
1.942965308E1,1.631653905E-1,-2.551706135E-2,-9.846507311E-1,9.984042905E-1
1.943963808E1,8.909248561E-2,2.361025102E-2,-1.028268576E0,1.032391001E0
1.944962408E1,2.208708599E-2,1.695038080E-1,-1.046386600E0,1.060256712E0
1.945960908E1,-2.441355772E-2,2.771967947E-1,-1.034844160E0,1.071604647E0
1.946959508E1,-3.974537551E-2,2.569434643E-1,-1.000640392E0,1.033866932E0
1.947958108E1,-1.615829207E-2,3.073006272E-1,-9.116423726E-1,9.621780404E-1
1.948956608E1,4.237639159E-2,3.789047897E-1,-7.777604461E-1,8.661846857E-1
1.949955208E1,1.168450117E-1,4.353615046E-1,-6.426901817E-1,7.850115070E-1
1.950953708E1,1.958412826E-1,4.026837349E-1,-5.366221070E-1,6.989072071E-1
1.951952308E1,2.652205825E-1,2.836940885E-1,-4.739014506E-1,6.127045602E-1
1.952950808E1,3.210985065E-1,1.823890358E-1,-4.538102746E-1,5.850758725E-1
1.953949408E1,3.443052769E-1,1.081361175E-1,-4.901411235E-1,6.086689285E-1
1.954947908E1,3.439697325E-1,2.201959118E-2,-5.749718547E-1,6.703675656E-1
1.955946508E1,3.302132487E-1,-2.324894629E-2,-6.943063140E-1,7.691830476E-1
1.956945008E1,3.070906103E-1,6.223990582E-3,-8.358277678E-1,8.904782078E-1
1.957943608E1,2.635783553E-1,9.773566574E-2,-9.759038687E-1,1.015585629E0
1.958942208E1,2.075406462E-1,1.874551624E-1,-1.091881633E0,1.127128235E0
1.959940708E1,1.404069066E-1,2.459001243E-1,-1.172776222E0,1.206476290E0
1.960939308E1,6.901554018E-2,3.174286485E-1,-1.199465632E0,1.242675298E0
1.961937808E1,-1.239097212E-2,4.000060856E-1,-1.161511302E0,1.228522246E0
1.962936408E1,-9.854902327E-2,4.600230753E-1,-1.060365558E0,1.160046661E0
1.963934908E1,-1.770488024E-1,4.748335779E-1,-9.155910015E-1,1.046479855E0
1.964933508E1,-2.319101989E-1,4.650390148E-1,-7.441505790E-1,9.076363313E-1
1.965932008E1,-2.562192082E-1,4.325281084E-1,-5.702990890E-1,7.602433150E-1
1.966930608E1,-2.480547428E-1,3.853081167E-1,-4.144951403E-1,6.178994429E-1
1.967929108E1,-2.125824541E-1,3.508152664E-1,-2.869035900E-1,5.005759891E-1
1.968927708E1,-1.582845896E-1,3.176794350E-1,-1.945773959E-1,4.047648672E-1
1.969926308E1,-9.455717355E-2,2.755139172E-1,-1.421264559E-1,3.241124914E-1
1.970924808E1,-2.392188087E-2,2.365657091E-1,-1.310285330E-1,2.714849306E-1
1.971923408E1,3.841152415E-2,2.039719969E-1,-1.627662182E-1,2.637666819E-1
1.972921908E1,8.656866848E-2,1.909398139E-1,-2.272386849E-1,3.091756245E-1
1.973920508E1,1.163537353E-1,1.920501590E-1,-2.984580100E-1,3.734951660E-1
1.974919008E1,1.255925149E-1,2.157168835E-1,-3.560003936E-1,4.347913682E-1
1.975917608E1,1.228299737E-1,2.469561696E-1,-3.986144364E-1,4.847350008E-1
1.976916083E1,1.113829091E-1,2.702151537E-1,-4.291963279E-1,5.192608878E-1
1.977914683E1,9.947293997E-2,2.906073332E-1,-4.478187263E-1,5.430369228E-1
1.978913283E1,7.612793893E-2,3.270798326E-1,-4.487644136E-1,5.605052889E-1
1.979911783E1,3.889047354E-2,3.373713195E-1,-4.164578915E-1,5.373723584E-1
1.980910383E1,-1.614481397E-2,3.306542933E-1,-3.507174850E-1,4.822817340E-1
1.981908883E1,-8.159449697E-2,2.937477827E-1,-2.814129889E-1,4.148960016E-1
1.982907483E1,-1.470001340E-1,2.413394153E-1,-2.482177466E-1,3.761193993E-1
1.983905983E1,-2.002369165E-1,1.896344721E-1,-2.590709329E-1,3.783831445E-1
1.984904583E1,-2.351328433E-1,1.603181213E-1,-3.007214367E-1,4.140322892E-1
1.985903083E1,-2.389812469E-1,1.528503299E-1,-3.622628450E-1,4.601191461E-1
1.986901683E1,-2.050826699E-1,1.678117067E-1,-4.078162313E-1,4.863473541E-1
1.987900183E1,-1.487989575E-1,2.157393545E-1,-4.234018326E-1,4.979495061E-1
1.988898783E1,-8.511211723E-2,2.584756017E-1,-4.319449961E-1,5.105195284E-1
1.989897383E1,-1.777590625E-2,2.688218951E-1,-4.419493973E-1,5.175910200E-1
1.990895883E1,3.977100924E-2,2.464904636E-1,-4.484419227E-1,5.132635189E-1
1.991894483E1,7.228787243E-2,2.174378037E-1,-4.259307384E-1,4.836545554E-1
1.992892983E1,8.805058897E-2,1.681261808E-1,-3.711284995E-1,4.168401157E-1
1.993891583E1,8.614005893E-2,1.444110274E-1,-2.848582864E-1,3.307852746E-1
1.994890083E1,7.645201683E-2,9.917218983E-2,-2.034566551E-1,2.389030026E-1
1.995888683E1,6.608368456E-2,1.828896441E-2,-1.417456418E-1,1.574590949E-1
1.996887183E1,6.167988479E-2,-5.452931672E-2,-1.016413718E-1,1.308006997E-1
1.997885783E1,4.005103558E-2,-6.205246598E-2,-7.585981488E-2,1.058740077E-1
1.998884283E1,2.264381386E-2,-1.327202469E-1,-5.699691921E-2,1.462055233E-1
1.999882883E1,1.938324794E-2,-1.453600973E-1,-4.665240645E-2,1.538886455E-1
2.000881483E1,3.249665350E-2,-1.452682167E-1,-4.554479569E-2,1.556702145E-1
2.001879983E1,6.061645970E-2,-1.527044475E-1,-6.056157127E-2,1.751019914E-1
2.002878583E1,8.383896202E-2,-1.748321205E-1,-7.900182903E-2,2.093717529E-1
2.003877083E1,9.059164673E-2,-1.694278717E-1,-7.950302958E-2,2.079263857E-1
2.004875683E1,7.837652415E-2,-1.550936848E-1,-2.943853289E-2,1.762485683E-1
2.005874183E1,4.365690798E-2,-1.746497899E-1,6.466960907E-2,1.912867823E-1
2.006872783E1,2.203474753E-3,-2.396860421E-1,1.551172137E-1,2.855093765E-1
2.007871283E1,-3.854368627E-2,-3.409183025E-1,2.210397273E-1,4.081292269E-1
2.008869883E1,-7.333442569E-2,-4.445118010E-1,2.790130079E-1,5.299216336E-1
2.009868383E1,-1.053144634E-1,-5.329412818E-1,3.552161753E-1,6.490732449E-1
2.010866983E1,-1.362124532E-1,-6.008593440E-1,4.582541287E-1,7.678428421E-1
2.011865483E1,-1.642241925E-1,-6.596836448E-1,5.565368533E-1,8.785700687E-1
2.012864083E1,-1.852586418E-1,-6.447949409E-1,6.347259283E-1,9.235574072E-1
2.013862683E1,-1.983928680E-1,-4.236515462E-1,6.981833577E-1,8.404167798E-1
2.014861183E1,-1.926718652E-1,-1.695313752E-1,7.224248052E-1,7.666556815E-1
2.015859783E1,-1.566024870E-1,-6.444627047E-2,6.584892869E-1,6.799160254E-1
2.016858283E1,-8.185393363E-2,-2.913994342E-2,5.283731222E-1,5.354692886E-1
2.017856883E1,1.481564902E-2,-2.543237060E-2,3.758000135E-1,3.769508709E-1
2.018855383E1,9.670758992E-2,-7.824658602E-2,2.109375745E-1,2.448868035E-1
2.019853983E1,1.320590526E-1,-1.212752685E-1,6.578198820E-2,1.909831251E-1
2.020852483E1,1.135660708E-1,-1.242220551E-1,-4.156710953E-2,1.733672287E-1
2.021851083E1,5.214145035E-2,-1.109691113E-1,-1.076478735E-1,1.631592448E-1
2.022849583E1,-3.662144393E-2,-1.019186229E-1,-1.496216804E-1,1.847029590E-1
2.023848183E1,-1.286497116E-1,-1.020196006E-1,-1.617627442E-1,2.304906345E-1
2.024846783E1,-2.069524974E-1,-1.512912810E-1,-1.458176076E-1,2.949256899E-1
2.025845283E1,-2.667102814E-1,-2.266303450E-1,-1.084670573E-1,3.664161432E-1
2.026843883E1,-3.082627952E-1,-3.119487166E-1,-6.870074570E-2,4.439118665E-1
2.027842383E1,-3.320452869E-1,-3.899745941E-1,-1.922985353E-2,5.125466260E-1
2.028840983E1,-3.453847766E-1,-4.240758419E-1,6.151052937E-2,5.503766972E-1
2.029839483E1,-3.488265574E-1,-4.286384583E-1,1.491564959E-1,5.724146708E-1
2.030838083E1,-3.561204374E-1,-4.230138659E-1,2.131687701E-1,5.926241821E-1
2.031836583E1,-3.639811873E-1,-3.784870803E-1,2.542555034E-1,5.834214906E-1
2.032835183E1,-3.726380765E-1,-2.898035347E-1,2.752526700E-1,5.464515141E-1
2.033833683E1,-3.817187250E-1,-2.133351117E-1,2.852147222E-1,5.220809254E-1
2.034832283E1,-3.931500614E-1,-1.530797631E-1,2.981472909E-1,5.166160970E-1
2.035830883E1,-4.001744390E-1,-9.914766997E-2,3.053764403E-1,5.130542002E-1
2.036829383E1,-3.942891359E-1,-3.735008463E-2,3.057290614E-1,5.003291022E-1
2.037827983E1,-3.838532865E-1,3.457983956E-2,2.980684936E-1,4.872206253E-1
2.038826483E1,-3.749609888E-1,9.376966208E-2,2.801454067E-1,4.773572473E-1
2.039825083E1,-3.728678524E-1,1.180711389E-1,2.570044100E-1,4.679983932E-1
2.040823583E1,-3.838089406E-1,1.223415136E-1,2.269472033E-1,4.623654204E-1
2.041822183E1,-4.047795534E-1,1.187175736E-1,2.199382782E-1,4.757238646E-1
2.042820683E1,-4.315365851E-1,1.212811321E-1,2.559396923E-1,5.161763878E-1
2.043819283E1,-4.640705585E-1,9.404224902E-2,3.439731002E-1,5.852545784E-1
2.044817783E1,-5.053786039E-1,3.383403271E-2,4.739598632E-1,6.936787635E-1
2.045816383E1,-5.484888554E-1,-7.184117287E-2,6.248899698E-1,8.345589572E-1
2.046814883E1,-5.956768990E-1,-1.713802814E-1,7.728978395E-1,9.907437808E-1
2.047813483E1,-6.533519030E-1,-2.354496717E-1,9.109649062E-1,1.145496537E0
2.048812083E1,-7.222254872E-1,-2.804198265E-1,1.037246346E0,1.294652431E0
2.049810583E1,-7.947039008E-1,-2.981555760E-1,1.148401976E0,1.428032960E0
2.050809183E1,-8.536337614E-1,-2.394477874E-1,1.261554360E0,1.541929066E0
2.051807683E1,-8.994413018E-1,-9.989845753E-2,1.414375067E0,1.679116192E0
2.052806283E1,-9.418689013E-1,3.156023473E-2,1.642377257E0,1.893545915E0
2.053804783E1,-9.872549772E-1,8.868759125E-2,1.957548618E0,2.194204747E0
2.054803383E1,-1.031811237E0,1.549622267E-1,2.374256849E0,2.593403807E0
2.055801883E1,-1.078785658E0,2.273986191E-1,2.885029316E0,3.088508181E0
2.056800483E1,-1.140438199E0,2.520304620E-1,3.465201139E0,3.656738653E0
2.057798983E1,-1.228567839E0,2.928045988E-1,4.095508099E0,4.285825481E0
2.058797583E1,-1.337135077E0,3.448022902E-1,4.762980938E0,4.959113454E0
2.059796183E1,-1.468215704E0,3.931708336E-1,5.454007626E0,5.661840676E0
2.060794683E1,-1.601694703E0,2.937963307E-1,6.102087975E0,6.315632973E0
2.061793283E1,-1.714085698E0,6.268123537E-2,6.614211082E0,6.832993997E0
2.062791783E1,-1.783237100E0,-1.473249942E-1,6.976207733E0,7.202021490E0
2.063790383E1,-1.816537023E0,-2.682164609E-1,7.227104187E0,7.456727282E0
2.064788883E1,-1.822139025E0,-3.485086262E-1,7.406186104E0,7.635001080E0
2.065787483E1,-1.794114947E0,-4.523146749E-1,7.540419102E0,7.764106983E0
2.066785983E1,-1.720770121E0,-6.751224995E-1,7.604262352E0,7.825704193E0
2.067784583E1,-1.601036310E0,-9.273442030E-1,7.538814545E0,7.762538842E0
2.068783083E1,-1.451864839E0,-1.122486234E0,7.346781731E0,7.572521948E0
2.069781683E1,-1.290383816E0,-1.161513329E0,7.076828480E0,7.286679967E0
2.070780183E1,-1.153539181E0,-9.781194925E-1,6.799779892E0,6.965944083E0
2.071778783E1,-1.076922536E0,-6.691454053E-1,6.599989414E0,6.720667972E0
2.072777383E1,-1.073787808E0,-5.032272339E-1,6.521368980E0,6.628311345E0
2.073775883E1,-1.107724071E0,-4.676085711E-1,6.542404652E0,6.651974821E0
2.074774483E1,-1.155241728E0,-5.233210921E-1,6.593504429E0,6.714368851E0
2.075772983E1,-1.215270877E0,-6.173015237E-1,6.598844528E0,6.738152090E0
2.076771583E1,-1.290742636E0,-6.724723577E-1,6.557006359E0,6.716589017E0
2.077770108E1,-1.389173865E0,-6.259794831E-1,6.492847443E0,6.669237007E0
2.078768708E1,-1.514194131E0,-4.050484598E-1,6.468300343E0,6.655505799E0
2.079767208E1,-1.642793417E0,-2.079957873E-1,6.525761127E0,6.732576828E0
2.080765808E1,-1.746632099E0,-1.692489237E-1,6.624815464E0,6.853287446E0
2.081764308E1,-1.810802698E0,-1.908886433E-1,6.711501598E0,6.954113789E0
2.082762908E1,-1.828266621E0,-2.298592180E-1,6.739137650E0,6.986513462E0
2.083761408E1,-1.806297898E0,-3.167043924E-1,6.691088676E0,6.937844150E0
2.084760008E1,-1.779063821E0,-5.094333887E-1,6.628002167E0,6.881497161E0
2.085758608E1,-1.762999415E0,-8.175554276E-1,6.606730461E0,6.886613914E0
2.086757108E1,-1.773074150E0,-1.167857528E0,6.545845509E0,6.881553354E0
2.087755708E1,-1.832445383E0,-1.227675557E0,6.436443806E0,6.803885083E0
2.088754208E1,-1.967361927E0,-1.009121418E0,6.312895298E0,6.688907686E0
2.089752808E1,-2.153544903E0,-7.492021918E-1,6.153192043E0,6.562075273E0
